model,label,condition,response,correct
gpt-5.4,sailboat,mooney_inv,toothbrush,False
gpt-5.4,sailboat,degraded_25,sailboat,True
gpt-5.4,sailboat,degraded_50,sailboat,True
gpt-5.4,sailboat,degraded_75,sailboat,True
gpt-5.4,sailboat,degraded_90,sailboat,True
gpt-5.4,salt_shaker,mooney,cow,False
gpt-5.4,salt_shaker,mooney_inv,penguin,False
gpt-5.4,salt_shaker,degraded_25,salt shaker,True
gpt-5.4,salt_shaker,degraded_50,salt shaker,True
gpt-5.4,salt_shaker,degraded_75,salt shaker,True
gpt-5.4,salt_shaker,degraded_90,salt shaker,True
gpt-5.4,sandwich,mooney,banana peel,False
gpt-5.4,sandwich,mooney_inv,banana peel,False
gpt-5.4,sandwich,degraded_25,sandwich,True
gpt-5.4,sandwich,degraded_50,sandwich,True
gpt-5.4,sandwich,degraded_75,sandwich,True
gpt-5.4,sandwich,degraded_90,sandwich,True
gpt-5.4,saw,mooney,dalmatian dog,False
gpt-5.4,saw,mooney_inv,cow,False
gpt-5.4,saw,degraded_25,handsaw,True
gpt-5.4,saw,degraded_50,handsaw,True
gpt-5.4,saw,degraded_75,handsaw,True
gpt-5.4,saw,degraded_90,saw,True
gpt-5.4,scissors,mooney,leaf,False
gpt-5.4,scissors,mooney_inv,tooth,False
gpt-5.4,scissors,degraded_25,scissors,True
gpt-5.4,scissors,degraded_50,scissors,True
gpt-5.4,scissors,degraded_75,scissors,True
gpt-5.4,scissors,degraded_90,scissors,True
gpt-5.4,screw,mooney,clarinet,False
gpt-5.4,screw,mooney_inv,screwdriver,True
gpt-5.4,screw,degraded_25,screw,True
gpt-5.4,screw,degraded_50,screw,True
gpt-5.4,screw,degraded_75,screw,True
gpt-5.4,screw,degraded_90,screw,True
gpt-5.4,screwdriver,mooney,bottle,False
gpt-5.4,screwdriver,mooney_inv,bottle,False
gpt-5.4,screwdriver,degraded_25,screwdriver,True
gpt-5.4,screwdriver,degraded_50,screwdriver,True
gpt-5.4,screwdriver,degraded_75,screwdriver,True
gpt-5.4,screwdriver,degraded_90,screwdriver,True
gpt-5.4,sea_horse,mooney,seahorse,True
gpt-5.4,sea_horse,mooney_inv,seahorse,True
gpt-5.4,sea_horse,degraded_25,seahorse,True
gpt-5.4,sea_horse,degraded_50,seahorse,True
gpt-5.4,sea_horse,degraded_75,seahorse,True
gpt-5.4,sea_horse,degraded_90,seahorse,True
gpt-5.4,seal,mooney,duck,False
gpt-5.4,seal,mooney_inv,duck,False
gpt-5.4,seal,degraded_25,seal,True
gpt-5.4,seal,degraded_50,seal,True
gpt-5.4,seal,degraded_75,seal,True
gpt-5.4,seal,degraded_90,walrus,False
gpt-5.4,sheep,mooney,hole punch holes,False
gpt-5.4,sheep,mooney_inv,starry sky,False
gpt-5.4,sheep,degraded_25,sheep,True
gpt-5.4,sheep,degraded_50,sheep,True
gpt-5.4,sheep,degraded_75,sheep,True
gpt-5.4,sheep,degraded_90,sheep,True
gpt-5.4,shirt,mooney,dalmatian dog,False
gpt-5.4,shirt,mooney_inv,screwdriver,False
gpt-5.4,shirt,degraded_25,shirt,True
gpt-5.4,shirt,degraded_50,shirt,True
gpt-5.4,shirt,degraded_75,shirt,True
gpt-5.4,shirt,degraded_90,shirt,True
gpt-5.4,shoe,mooney,shoe,True
gpt-5.4,shoe,mooney_inv,shoe,True
gpt-5.4,shoe,degraded_25,shoe,True
gpt-5.4,shoe,degraded_50,shoe,True
gpt-5.4,shoe,degraded_75,shoe,True
gpt-5.4,shoe,degraded_90,shoe,True
gpt-5.4,skirt,mooney,skirt,True
gpt-5.4,skirt,mooney_inv,skirt,True
gpt-5.4,skirt,degraded_25,skirt,True
gpt-5.4,skirt,degraded_50,skirt,True
gpt-5.4,skirt,degraded_75,skirt,True
gpt-5.4,skirt,degraded_90,skirt,True
gpt-5.4,skunk,mooney,cat,False
gpt-5.4,skunk,mooney_inv,cat,False
gpt-5.4,skunk,degraded_25,skunk,True
gpt-5.4,skunk,degraded_50,skunk,True
gpt-5.4,skunk,degraded_75,skunk,True
gpt-5.4,skunk,degraded_90,skunk,True
gpt-5.4,sled,mooney,banana,False
gpt-5.4,sled,mooney_inv,banana peel,False
gpt-5.4,sled,degraded_25,sled,True
gpt-5.4,sled,degraded_50,sled,True
gpt-5.4,sled,degraded_75,sled,True
gpt-5.4,sled,degraded_90,sled,True
gpt-5.4,snail,mooney,high-heeled shoe,False
gpt-5.4,snail,mooney_inv,shoe,False
gpt-5.4,snail,degraded_25,snail,True
gpt-5.4,snail,degraded_50,snail,True
gpt-5.4,snail,degraded_75,snail,True
gpt-5.4,snail,degraded_90,snail,True
gpt-5.4,snake,mooney,snake,True
gpt-5.4,snake,mooney_inv,snake,True
gpt-5.4,snake,degraded_25,snake,True
gpt-5.4,snake,degraded_50,snake,True
gpt-5.4,snake,degraded_75,snake,True
gpt-5.4,snake,degraded_90,snake,True
gpt-5.4,snowman,mooney,boots,False
gpt-5.4,snowman,mooney_inv,cow,False
gpt-5.4,snowman,degraded_25,snowman,True
gpt-5.4,snowman,degraded_50,snowman,True
gpt-5.4,snowman,degraded_75,snowman,True
gpt-5.4,snowman,degraded_90,snowman,True
gpt-5.4,sock,mooney,sock,True
gpt-5.4,sock,mooney_inv,sock,True
gpt-5.4,sock,degraded_25,sock,True
gpt-5.4,sock,degraded_50,sock,True
gpt-5.4,sock,degraded_75,sock,True
gpt-5.4,sock,degraded_90,sock,True
gpt-5.4,spider,mooney,turtle,False
gpt-5.4,spider,mooney_inv,cloud,False
gpt-5.4,spider,degraded_25,spider,True
gpt-5.4,spider,degraded_50,spider,True
gpt-5.4,spider,degraded_75,spider,True
gpt-5.4,spider,degraded_90,spider,True
gpt-5.4,spinning_wheel,mooney,telephone receiver,False
gpt-5.4,spinning_wheel,mooney_inv,snail,False
gpt-5.4,spinning_wheel,degraded_25,spinning wheel,True
gpt-5.4,spinning_wheel,degraded_50,spinning wheel,True
gpt-5.4,spinning_wheel,degraded_75,spinning wheel,True
gpt-5.4,spinning_wheel,degraded_90,movie projector,False
gpt-5.4,spool_of_thread,mooney,door,False
gpt-5.4,spool_of_thread,mooney_inv,door,False
gpt-5.4,spool_of_thread,degraded_25,spool of thread,True
gpt-5.4,spool_of_thread,degraded_50,spool of thread,True
gpt-5.4,spool_of_thread,degraded_75,spool of thread,True
gpt-5.4,spool_of_thread,degraded_90,spool of thread,True
gpt-5.4,spoon,mooney,sickle,False
gpt-5.4,spoon,mooney_inv,wrench,False
gpt-5.4,spoon,degraded_25,spoon,True
gpt-5.4,spoon,degraded_50,spoon,True
gpt-5.4,spoon,degraded_75,spoon,True
gpt-5.4,spoon,degraded_90,spoon,True
gpt-5.4,squirrel,mooney,squirrel,True
gpt-5.4,squirrel,mooney_inv,squirrel,True
gpt-5.4,squirrel,degraded_25,squirrel,True
gpt-5.4,squirrel,degraded_50,squirrel,True
gpt-5.4,squirrel,degraded_75,squirrel,True
gpt-5.4,squirrel,degraded_90,squirrel,True
gpt-5.4,star,mooney,blank image,False
gpt-5.4,star,mooney_inv,nothing,False
gpt-5.4,star,degraded_25,star,True
gpt-5.4,star,degraded_50,star,True
gpt-5.4,star,degraded_75,star,True
gpt-5.4,star,degraded_90,star,True
gpt-5.4,stool,mooney,cow,False
gpt-5.4,stool,mooney_inv,cow,False
gpt-5.4,stool,degraded_25,stool,True
gpt-5.4,stool,degraded_50,stool,True
gpt-5.4,stool,degraded_75,stool,True
gpt-5.4,stool,degraded_90,stool,True
gpt-5.4,stove,mooney,dog,False
gpt-5.4,stove,mooney_inv,dog,False
gpt-5.4,stove,degraded_25,stove,True
gpt-5.4,stove,degraded_50,stove,True
gpt-5.4,stove,degraded_75,stove,True
gpt-5.4,stove,degraded_90,stove,True
gpt-5.4,strawberry,mooney,strawberry,True
gpt-5.4,strawberry,mooney_inv,strawberry,True
gpt-5.4,strawberry,degraded_25,strawberry,True
gpt-5.4,strawberry,degraded_50,strawberry,True
gpt-5.4,strawberry,degraded_75,strawberry,True
gpt-5.4,strawberry,degraded_90,strawberry,True
gpt-5.4,suitcase,mooney,wallet,False
gpt-5.4,suitcase,mooney_inv,book,False
gpt-5.4,suitcase,degraded_25,briefcase,False
gpt-5.4,suitcase,degraded_50,suitcase,True
gpt-5.4,suitcase,degraded_75,suitcase,True
gpt-5.4,suitcase,degraded_90,folder,False
gpt-5.4,sun,mooney,blank image,False
gpt-5.4,sun,mooney_inv,nothing,False
gpt-5.4,sun,degraded_25,sun,True
gpt-5.4,sun,degraded_50,sun,True
gpt-5.4,sun,degraded_75,sun,True
gpt-5.4,sun,degraded_90,sun,True
gpt-5.4,swan,mooney,black dot,False
gpt-5.4,swan,mooney_inv,egg,False
gpt-5.4,swan,degraded_25,swan,True
gpt-5.4,swan,degraded_50,swan,True
gpt-5.4,swan,degraded_75,swan,True
gpt-5.4,swan,degraded_90,swan,True
gpt-5.4,sweater,mooney,table,False
gpt-5.4,sweater,mooney_inv,chair,False
gpt-5.4,sweater,degraded_25,sweater,True
gpt-5.4,sweater,degraded_50,sweater,True
gpt-5.4,sweater,degraded_75,sweater,True
gpt-5.4,sweater,degraded_90,sweater,True
gpt-5.4,swing,mooney,dalmatian,False
gpt-5.4,swing,mooney_inv,cow,False
gpt-5.4,swing,degraded_25,clothes rack,False
gpt-5.4,swing,degraded_50,towel rack,False
gpt-5.4,swing,degraded_75,clothes rack,False
gpt-5.4,swing,degraded_90,towel rack,False
gpt-5.4,table,mooney,table,True
gpt-5.4,table,mooney_inv,table,True
gpt-5.4,table,degraded_25,table,True
gpt-5.4,table,degraded_50,table,True
gpt-5.4,table,degraded_75,table,True
gpt-5.4,table,degraded_90,table,True
gpt-5.4,telephone,mooney,cow,False
gpt-5.4,telephone,mooney_inv,telephone receiver,True
gpt-5.4,telephone,degraded_25,rotary telephone,True
gpt-5.4,telephone,degraded_50,rotary telephone,True
gpt-5.4,telephone,degraded_75,rotary telephone,True
gpt-5.4,telephone,degraded_90,rotary telephone,True
gpt-5.4,television,mooney,microwave,False
gpt-5.4,television,mooney_inv,microwave,False
gpt-5.4,television,degraded_25,television,True
gpt-5.4,television,degraded_50,microwave oven,False
gpt-5.4,television,degraded_75,microwave oven,False
gpt-5.4,television,degraded_90,camera,False
gpt-5.4,tennis_racket,mooney,tennis racket,True
gpt-5.4,tennis_racket,mooney_inv,spoon,False
gpt-5.4,tennis_racket,degraded_25,tennis racket,True
gpt-5.4,tennis_racket,degraded_50,tennis racket,True
gpt-5.4,tennis_racket,degraded_75,spoon,False
gpt-5.4,tennis_racket,degraded_90,tennis racket,True
gpt-5.4,thimble,mooney,duck,False
gpt-5.4,thimble,mooney_inv,teapot,False
gpt-5.4,thimble,degraded_25,thimble,True
gpt-5.4,thimble,degraded_50,thimble,True
gpt-5.4,thimble,degraded_75,thimble,True
gpt-5.4,thimble,degraded_90,sandpaper,False
gpt-5.4,thumb,mooney,blank image,False
gpt-5.4,thumb,mooney_inv,television,False
gpt-5.4,thumb,degraded_25,thumb,True
gpt-5.4,thumb,degraded_50,thumb,True
gpt-5.4,thumb,degraded_75,high-heeled shoe,False
gpt-5.4,thumb,degraded_90,squid,False
gpt-5.4,tie,mooney,screw,False
gpt-5.4,tie,mooney_inv,screw,False
gpt-5.4,tie,degraded_25,necktie,True
gpt-5.4,tie,degraded_50,necktie,True
gpt-5.4,tie,degraded_75,necktie,True
gpt-5.4,tie,degraded_90,necktie,True
gpt-5.4,tiger,mooney,cow,False
gpt-5.4,tiger,mooney_inv,cow,False
gpt-5.4,tiger,degraded_25,tiger,True
gpt-5.4,tiger,degraded_50,tiger,True
gpt-5.4,tiger,degraded_75,cat,False
gpt-5.4,tiger,degraded_90,cat,False
gpt-5.4,toaster,mooney,fountain,False
gpt-5.4,toaster,mooney_inv,desk lamp,False
gpt-5.4,toaster,degraded_25,toaster,True
gpt-5.4,toaster,degraded_50,toaster,True
gpt-5.4,toaster,degraded_75,toaster,True
gpt-5.4,toaster,degraded_90,toaster,True
gpt-5.4,toe,mooney,blank image,False
gpt-5.4,toe,mooney_inv,bathtub,False
gpt-5.4,toe,degraded_25,toe,True
gpt-5.4,toe,degraded_50,shoe,False
gpt-5.4,toe,degraded_75,shoe,False
gpt-5.4,toe,degraded_90,sneaker,False
gpt-5.4,tomato,mooney,tomato,True
gpt-5.4,tomato,mooney_inv,tomato,True
gpt-5.4,tomato,degraded_25,tomato,True
gpt-5.4,tomato,degraded_50,tomato,True
gpt-5.4,tomato,degraded_75,tomato,True
gpt-5.4,tomato,degraded_90,tomato,True
gpt-5.4,toothbrush,mooney,toothbrush,True
gpt-5.4,toothbrush,mooney_inv,toothbrush,True
gpt-5.4,toothbrush,degraded_25,toothbrush,True
gpt-5.4,toothbrush,degraded_50,toothbrush,True
gpt-5.4,toothbrush,degraded_75,toothbrush,True
gpt-5.4,toothbrush,degraded_90,toothbrush,True
gpt-5.4,top,mooney,stingray,False
gpt-5.4,top,mooney_inv,flying saucer,False
gpt-5.4,top,degraded_25,spinning top,True
gpt-5.4,top,degraded_50,spinning top,True
gpt-5.4,top,degraded_75,spinning top,True
gpt-5.4,top,degraded_90,spinning top,True
gpt-5.4,traffic_light,mooney,traffic light,True
gpt-5.4,traffic_light,mooney_inv,pineapple,False
gpt-5.4,traffic_light,degraded_25,traffic light,True
gpt-5.4,traffic_light,degraded_50,traffic light,True
gpt-5.4,traffic_light,degraded_75,traffic light,True
gpt-5.4,traffic_light,degraded_90,traffic light,True
gpt-5.4,train,mooney,blank image,False
gpt-5.4,train,mooney_inv,black image,False
gpt-5.4,train,degraded_25,traffic light,False
gpt-5.4,train,degraded_50,traffic light,False
gpt-5.4,train,degraded_75,traffic light,False
gpt-5.4,train,degraded_90,traffic light,False
gpt-5.4,tree,mooney,tree,True
gpt-5.4,tree,mooney_inv,tree,True
gpt-5.4,tree,degraded_25,tree,True
gpt-5.4,tree,degraded_50,tree,True
gpt-5.4,tree,degraded_75,tree,True
gpt-5.4,tree,degraded_90,tree,True
gpt-5.4,truck,mooney,bus,False
gpt-5.4,truck,mooney_inv,truck,True
gpt-5.4,truck,degraded_25,truck,True
gpt-5.4,truck,degraded_50,truck,True
gpt-5.4,truck,degraded_75,truck,True
gpt-5.4,truck,degraded_90,truck,True
gpt-5.4,trumpet,mooney,banana,False
gpt-5.4,trumpet,mooney_inv,pear,False
gpt-5.4,trumpet,degraded_25,trumpet,True
gpt-5.4,trumpet,degraded_50,trumpet,True
gpt-5.4,trumpet,degraded_75,trumpet,True
gpt-5.4,trumpet,degraded_90,trumpet,True
gpt-5.4,turtle,mooney,turtle,True
gpt-5.4,turtle,mooney_inv,turtle,True
gpt-5.4,turtle,degraded_25,turtle,True
gpt-5.4,turtle,degraded_50,turtle,True
gpt-5.4,turtle,degraded_75,turtle,True
gpt-5.4,turtle,degraded_90,turtle,True
gpt-5.4,umbrella,mooney,umbrella,True
gpt-5.4,umbrella,mooney_inv,umbrella,True
gpt-5.4,umbrella,degraded_25,umbrella,True
gpt-5.4,umbrella,degraded_50,umbrella,True
gpt-5.4,umbrella,degraded_75,umbrella,True
gpt-5.4,umbrella,degraded_90,umbrella,True
gpt-5.4,vase,mooney,dalmatian,False
gpt-5.4,vase,mooney_inv,dalmatian,False
gpt-5.4,vase,degraded_25,vase,True
gpt-5.4,vase,degraded_50,vase,True
gpt-5.4,vase,degraded_75,vase,True
gpt-5.4,vase,degraded_90,vase,True
gpt-5.4,vest,mooney,bread loaf,False
gpt-5.4,vest,mooney_inv,tooth,False
gpt-5.4,vest,degraded_25,vest,True
gpt-5.4,vest,degraded_50,vest,True
gpt-5.4,vest,degraded_75,shield,False
gpt-5.4,vest,degraded_90,vest,True
gpt-5.4,violin,mooney,guitar,False
gpt-5.4,violin,mooney_inv,violin,True
gpt-5.4,violin,degraded_25,violin,True
gpt-5.4,violin,degraded_50,violin,True
gpt-5.4,violin,degraded_75,violin,True
gpt-5.4,violin,degraded_90,violin,True
gpt-5.4,wagon,mooney,airplane,False
gpt-5.4,wagon,mooney_inv,airplane,False
gpt-5.4,wagon,degraded_25,wagon,True
gpt-5.4,wagon,degraded_50,wagon,True
gpt-5.4,wagon,degraded_75,wagon,True
gpt-5.4,wagon,degraded_90,wagon,True
gpt-5.4,watch,mooney,headphones,False
gpt-5.4,watch,mooney_inv,toilet seat,False
gpt-5.4,watch,degraded_25,wristwatch,True
gpt-5.4,watch,degraded_50,wristwatch,True
gpt-5.4,watch,degraded_75,wristwatch,True
gpt-5.4,watch,degraded_90,watch,True
gpt-5.4,watering_can,mooney,teapot,False
gpt-5.4,watering_can,mooney_inv,penguin,False
gpt-5.4,watering_can,degraded_25,watering can,True
gpt-5.4,watering_can,degraded_50,watering can,True
gpt-5.4,watering_can,degraded_75,watering can,True
gpt-5.4,watering_can,degraded_90,watering can,True
gpt-5.4,watermelon,mooney,banana,False
gpt-5.4,watermelon,mooney_inv,banana,False
gpt-5.4,watermelon,degraded_25,watermelon slice,True
gpt-5.4,watermelon,degraded_50,watermelon slice,True
gpt-5.4,watermelon,degraded_75,banana,False
gpt-5.4,watermelon,degraded_90,banana,False
gpt-5.4,well,mooney,truck,False
gpt-5.4,well,mooney_inv,bus,False
gpt-5.4,well,degraded_25,well,True
gpt-5.4,well,degraded_50,wishing well,True
gpt-5.4,well,degraded_75,well,True
gpt-5.4,well,degraded_90,well,True
gpt-5.4,wheel,mooney,orange slice,False
gpt-5.4,wheel,mooney_inv,lemon slice,False
gpt-5.4,wheel,degraded_25,bucket,False
gpt-5.4,wheel,degraded_50,plate,False
gpt-5.4,wheel,degraded_75,wheel,True
gpt-5.4,wheel,degraded_90,wheel,True
gpt-5.4,whistle,mooney,watering can,False
gpt-5.4,whistle,mooney_inv,watering can,False
gpt-5.4,whistle,degraded_25,whistle,True
gpt-5.4,whistle,degraded_50,whistle,True
gpt-5.4,whistle,degraded_75,dustpan,False
gpt-5.4,whistle,degraded_90,price tag,False
gpt-5.4,windmill,mooney,windmill,True
gpt-5.4,windmill,mooney_inv,windmill,True
gpt-5.4,windmill,degraded_25,windmill,True
gpt-5.4,windmill,degraded_50,windmill,True
gpt-5.4,windmill,degraded_75,windmill,True
gpt-5.4,windmill,degraded_90,windmill,True
gpt-5.4,window,mooney,phone,False
gpt-5.4,window,mooney_inv,remote control,False
gpt-5.4,window,degraded_25,window,True
gpt-5.4,window,degraded_50,window,True
gpt-5.4,window,degraded_75,window,True
gpt-5.4,window,degraded_90,poster,False
gpt-5.4,wineglass,mooney,blank image,False
gpt-5.4,wineglass,mooney_inv,black image,False
gpt-5.4,wineglass,degraded_25,wine glass,True
gpt-5.4,wineglass,degraded_50,wine glass,True
gpt-5.4,wineglass,degraded_75,wine glass,True
gpt-5.4,wineglass,degraded_90,wine glass,True
gpt-5.4,wrench,mooney,bubble wand,False
gpt-5.4,wrench,mooney_inv,spoon,False
gpt-5.4,wrench,degraded_25,wrench,True
gpt-5.4,wrench,degraded_50,wrench,True
gpt-5.4,wrench,degraded_75,wrench,True
gpt-5.4,wrench,degraded_90,wrench,True
gpt-5.4,zebra,mooney,cow,False
gpt-5.4,zebra,mooney_inv,cow,False
gpt-5.4,zebra,degraded_25,zebra,True
gpt-5.4,zebra,degraded_50,zebra,True
gpt-5.4,zebra,degraded_75,zebra,True
gpt-5.4,zebra,degraded_90,zebra,True
